dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,38.866854,4.175638,16.455655,1.073606,-1.052510,0.048809,3.644839
0.020000,38.848408,4.165493,16.476706,1.052574,-1.051621,0.044475,3.643978
0.020000,38.830322,4.155567,16.497337,1.031549,-1.051253,0.018400,3.643129
0.020000,38.812596,4.145857,16.517548,1.010543,-1.050293,0.047976,3.642293
0.020000,38.795231,4.136364,16.537339,0.989553,-1.049481,0.040631,3.641470
0.020000,38.778226,4.127086,16.556711,0.968572,-1.049079,0.020069,3.640661
0.020000,38.761582,4.118022,16.575663,0.947604,-1.048374,0.035254,3.639865
0.020000,38.745299,4.109171,16.594196,0.926651,-1.047638,0.036812,3.639083
0.020000,38.729377,4.100532,16.612310,0.905716,-1.046794,0.042199,3.638315
0.020000,38.713816,4.092105,16.630006,0.884787,-1.046418,0.018776,3.637561
0.020000,38.698618,4.083889,16.647283,0.863871,-1.045786,0.031604,3.636821
0.020000,38.683781,4.075882,16.664142,0.842968,-1.045172,0.030693,3.636097
0.020000,38.669306,4.068084,16.680584,0.822076,-1.044577,0.029787,3.635387
0.020000,38.655194,4.060494,16.696608,0.801197,-1.043999,0.028885,3.634692
0.020000,38.641444,4.053112,16.712214,0.780328,-1.043439,0.027989,3.634013
0.020000,38.628057,4.045935,16.727404,0.759470,-1.042897,0.027098,3.633350
0.020000,38.615033,4.038964,16.742176,0.738622,-1.042373,0.026213,3.632702
0.020000,38.602371,4.032198,16.756532,0.717785,-1.041866,0.025333,3.632070
0.020000,38.590074,4.025636,16.770471,0.696957,-1.041377,0.024460,3.631454
0.020000,38.578139,4.019277,16.783994,0.676139,-1.040905,0.023592,3.630855
0.020000,38.566568,4.013120,16.797101,0.655330,-1.040451,0.022731,3.630272
0.020000,38.555362,4.007166,16.809791,0.634534,-1.039836,0.030715,3.629706
0.020000,38.544519,4.001412,16.822066,0.613745,-1.039451,0.019252,3.629157
0.020000,38.534040,3.995859,16.833925,0.592961,-1.039154,0.014843,3.628625
0.020000,38.523925,3.990506,16.845369,0.572186,-1.038769,0.019290,3.628110
0.020000,38.514175,3.985352,16.856398,0.551422,-1.038228,0.027008,3.627612
0.020000,38.504790,3.980397,16.867011,0.530667,-1.037751,0.023885,3.627132
0.020000,38.495769,3.975640,16.877209,0.509913,-1.037680,0.003524,3.626669
0.020000,38.487113,3.971080,16.886992,0.489170,-1.037151,0.026463,3.626224
0.020000,38.478822,3.966717,16.896361,0.468436,-1.036696,0.022761,3.625797
0.020000,38.470897,3.962550,16.905315,0.447701,-1.036745,-0.002469,3.625388
0.020000,38.463336,3.958580,16.913855,0.426983,-1.035883,0.043103,3.624997
0.020000,38.456142,3.954804,16.921980,0.406261,-1.036143,-0.013006,3.624624
0.020000,38.449312,3.951224,16.929691,0.385552,-1.035404,0.036972,3.624270
0.020000,38.442848,3.947838,16.936988,0.364841,-1.035557,-0.007654,3.623934
0.020000,38.436750,3.944647,16.943871,0.344145,-1.034841,0.035788,3.623617
0.020000,38.431018,3.941649,16.950340,0.323442,-1.035106,-0.013266,3.623318
0.020000,38.425652,3.938844,16.956395,0.302755,-1.034369,0.036895,3.623038
0.020000,38.420651,3.936232,16.962036,0.282064,-1.034530,-0.008088,3.622776
0.020000,38.416017,3.933814,16.967264,0.261378,-1.034333,0.009841,3.622534
0.020000,38.411749,3.931587,16.972078,0.240702,-1.033769,0.028246,3.622310
0.020000,38.407847,3.929553,16.976478,0.220023,-1.033991,-0.011141,3.622105
0.020000,38.404311,3.927710,16.980465,0.199346,-1.033806,0.009251,3.621920
0.020000,38.401142,3.926059,16.984039,0.178677,-1.033483,0.016175,3.621753
0.020000,38.398339,3.924599,16.987199,0.158009,-1.033365,0.005916,3.621606
0.020000,38.395902,3.923331,16.989946,0.137342,-1.033393,-0.001423,3.621478
0.020000,38.393832,3.922254,16.992279,0.116676,-1.033278,0.005757,3.621369
0.020000,38.392129,3.921368,16.994199,0.096012,-1.033180,0.004889,3.621279
0.020000,38.390792,3.920672,16.995706,0.075350,-1.033100,0.004021,3.621209
0.020000,38.389822,3.920168,16.996800,0.054690,-1.033037,0.003155,3.621158
0.020000,38.389218,3.919854,16.997481,0.034030,-1.032991,0.002289,3.621126
0.020000,38.388980,3.919730,16.997748,0.013371,-1.032962,0.001424,3.621113
0.020000,38.388954,3.919716,16.997779,0.001521,-0.592505,22.022873,3.621112
0.020000,38.388954,3.919716,16.997779,0.000000,-0.076029,25.823801,3.621112
