dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,39.912113,2.325351,15.362874,1.188728,-1.115537,-0.068733,3.645712
0.020000,39.891682,2.314092,15.386202,1.166407,-1.116049,-0.025593,3.644839
0.020000,39.871632,2.303066,15.409084,1.144075,-1.116626,-0.028832,3.643978
0.020000,39.851965,2.292271,15.431518,1.121720,-1.117740,-0.055722,3.643129
0.020000,39.832682,2.281709,15.453505,1.099356,-1.118183,-0.022114,3.642293
0.020000,39.813782,2.271376,15.475045,1.076981,-1.118755,-0.028622,3.641470
0.020000,39.795267,2.261274,15.496137,1.054586,-1.119746,-0.049538,3.640661
0.020000,39.777137,2.251401,15.516780,1.032179,-1.120377,-0.031548,3.639865
0.020000,39.759394,2.241757,15.536975,1.009760,-1.120944,-0.028373,3.639083
0.020000,39.742037,2.232340,15.556722,0.987333,-1.121365,-0.021014,3.638315
0.020000,39.725068,2.223150,15.576020,0.964887,-1.122266,-0.045065,3.637561
0.020000,39.708487,2.214186,15.594868,0.942430,-1.122858,-0.029604,3.636821
0.020000,39.692295,2.205448,15.613267,0.919961,-1.123440,-0.029111,3.636097
0.020000,39.676493,2.196935,15.631217,0.897481,-1.124012,-0.028610,3.635387
0.020000,39.661081,2.188646,15.648717,0.874989,-1.124574,-0.028103,3.634692
0.020000,39.646060,2.180581,15.665767,0.852487,-1.125126,-0.027588,3.634013
0.020000,39.631430,2.172738,15.682366,0.829974,-1.125668,-0.027066,3.633350
0.020000,39.617192,2.165117,15.698515,0.807450,-1.126198,-0.026537,3.632702
0.020000,39.603347,2.157718,15.714213,0.784915,-1.126718,-0.026000,3.632070
0.020000,39.589895,2.150540,15.729461,0.762371,-1.127227,-0.025455,3.631454
0.020000,39.576836,2.143582,15.744257,0.739816,-1.127725,-0.024903,3.630855
0.020000,39.564172,2.136844,15.758602,0.717252,-1.128212,-0.024343,3.630272
0.020000,39.551903,2.130325,15.772496,0.694682,-1.128494,-0.014097,3.629706
0.020000,39.540029,2.124025,15.785938,0.672102,-1.128997,-0.025137,3.629157
0.020000,39.528551,2.117942,15.798928,0.649511,-1.129566,-0.028463,3.628625
0.020000,39.517469,2.112077,15.811466,0.626911,-1.130008,-0.022090,3.628110
0.020000,39.506784,2.106429,15.823552,0.604306,-1.130250,-0.012124,3.627612
0.020000,39.496496,2.100997,15.835186,0.581695,-1.130531,-0.014032,3.627132
0.020000,39.486605,2.095781,15.846368,0.559070,-1.131228,-0.034844,3.626669
0.020000,39.477113,2.090781,15.857097,0.536443,-1.131392,-0.008190,3.626224
0.020000,39.468019,2.085995,15.867373,0.513811,-1.131606,-0.010732,3.625797
0.020000,39.459324,2.081424,15.877196,0.491164,-1.132344,-0.036899,3.625388
0.020000,39.451028,2.077067,15.886567,0.468523,-1.132052,0.014607,3.624997
0.020000,39.443132,2.072924,15.895484,0.445863,-1.132961,-0.045444,3.624624
0.020000,39.435636,2.068994,15.903948,0.423209,-1.132743,0.010909,3.624270
0.020000,39.428539,2.065277,15.911959,0.400539,-1.133474,-0.036559,3.623934
0.020000,39.421844,2.061772,15.919516,0.377875,-1.133221,0.012641,3.623617
0.020000,39.415549,2.058480,15.926620,0.355194,-1.134015,-0.039706,3.623318
0.020000,39.409655,2.055400,15.933271,0.332521,-1.133678,0.016886,3.623038
0.020000,39.404162,2.052531,15.939467,0.309835,-1.134298,-0.031002,3.622776
0.020000,39.399071,2.049874,15.945210,0.287145,-1.134494,-0.009803,3.622534
0.020000,39.394381,2.047427,15.950499,0.264460,-1.134255,0.011931,3.622310
0.020000,39.390094,2.045192,15.955335,0.241763,-1.134852,-0.029830,3.622105
0.020000,39.386209,2.043167,15.959716,0.219063,-1.134970,-0.005918,3.621920
0.020000,39.382726,2.041353,15.963643,0.196365,-1.134906,0.003204,3.621753
0.020000,39.379645,2.039748,15.967116,0.173664,-1.135037,-0.006558,3.621606
0.020000,39.376967,2.038354,15.970136,0.150958,-1.135299,-0.013113,3.621478
0.020000,39.374691,2.037170,15.972701,0.128251,-1.135374,-0.003712,3.621369
0.020000,39.372819,2.036196,15.974811,0.105542,-1.135437,-0.003156,3.621279
0.020000,39.371349,2.035432,15.976468,0.082833,-1.135489,-0.002599,3.621209
0.020000,39.370282,2.034877,15.977671,0.060122,-1.135530,-0.002041,3.621158
0.020000,39.369619,2.034531,15.978419,0.037411,-1.135559,-0.001482,3.621126
0.020000,39.369358,2.034396,15.978713,0.014699,-1.135578,-0.000922,3.621113
0.020000,39.369328,2.034380,15.978746,0.001672,-0.651375,24.210113,3.621112
0.020000,39.369328,2.034380,15.978746,0.000000,-0.083583,28.389610,3.621112
